Data File,C:\Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Set up Time,5/5/2022 2:53:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Position,3-B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate Type,PM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Type,NOT APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Name,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Number,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hour,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
11.25,23.981,117.1245,25.0199,14.2354,12.8907,13.3016,21.7979,24.9091,26.9908,45.2394,45.4212,43.0221,21.6872,18.667,17.8848,22.475,12.7798,18.284,18.1465,90.8505,12.8892,28.3387,35.3607,52.5,19.7627,17.521,23.6332,171.2497,11.166,23.6461,25.6459,19.1619,32.012,29.059,22.2151,47.9365,33.9352,16.1483,11,11.34,17.8917,15.1559,14.673,18.4845,21.6518,27.2612,45.1553,49.896,31.5819,15.6821,14.4554,28.4909,11,12.2904,11,30.0902,26.5212,40.54,27.5386,47.4924,33.1704,21.9451,27.0629,14.6313,23.7648,22.4877,14.7714,29.2503,19.2907,45.9393,42.6781,53.746,33.3559,20.2829,39.2254,23.3766,29.8773,23.0378,19.8388,19.2479,20.6071,32.0087,29.948,71.3944,44.4315,29.522,32.0048,26.8756,29.9027,129.0446,46.6091,41.0092,63.2667,55.4675,39.5106,55.7329
11.5,31.0566,123.6571,29.7256,15.1188,11.0445,17.0871,16.8292,22.5191,20.2344,33.0108,41.989,30.2712,28.5664,22.0468,21.631,25.142,13.0075,18.1454,18.159,94.3113,16.099,15.8968,27.0955,38.6998,25.0321,19.6351,24.9999,172.7523,11,22.7639,23.2108,18.2011,30.5811,22.0963,18.3018,36.9344,39.9786,20.6073,15.8552,18.2975,13.9135,17.2169,12.0483,14.2489,14.7604,18.3365,36.5899,35.5701,33.6729,16.0174,16.0291,29.9637,12.8634,13.5719,13.8489,32.9922,21.7599,33.661,21.9893,33.5878,30.9137,22.3444,23.7439,15.7949,27.5684,19.3747,15.015,25.6588,16.7013,43.304,38.598,38.999,33.599,24.0083,36.7807,18.9755,27.0005,20.7785,15.6592,18.0692,17.6211,30.8672,25.2319,66.1644,46.1981,32.1213,30.7246,27.7553,34.7711,129.6141,46.0349,34.0103,61.9921,56.2777,34.0841,45.9472
11.75,22.0978,127.061,26.282,12.0974,11,15.8954,19.4585,23.3574,25.4193,40.6243,47.1831,38.8047,22.2887,19.8107,18.1998,23.4155,11.1504,16.5763,19.3146,98.3176,14.3167,21.5358,32.5081,49.4285,21.9527,17.5693,24.6053,179.4439,12.1193,22.7197,25.8874,19.5917,35.4665,25.0552,19.5116,46.691,36.5109,16.6937,13.8467,11,15.1049,16.7463,11.835,14.1062,19.6356,25.9579,41.848,45.7238,32.7167,12.6635,14.0082,29.6134,11,13.2098,11,31.2502,23.7613,39.1664,26.015,42.9328,31.5416,22.7687,28.5427,15.0363,27.1292,20.2238,15.2709,29.3346,18.9688,45.9962,42.349,50.2266,32.9377,19.6298,40.0048,18.3332,26.8118,23.1133,16.743,17.9866,19.6203,32.7266,27.373,74.1818,45.373,28.909,34.6781,27.8361,31.4045,131.7686,47.7073,41.0611,65.4584,58.9144,39.8477,52.8534
12,32.4186,132.4685,34.4774,17.7426,11,22.1866,19.2637,25.2308,27.1909,36.919,48.003,35.3575,28.9007,24.7187,22.2794,26.4066,16.7372,20.2592,23.3154,106.125,18.4803,20.8002,32.3899,46.137,27.8932,21.6157,30.3983,186.363,11,27.6102,29.8437,21.0082,37.403,27.8371,21.216,45.2331,43.3467,22.0271,17.0806,20.1453,16.5299,18.951,14.5383,14.8392,16.9993,23.9858,42.5248,40.9386,36.7036,16.5507,16.5762,30.7657,13.4696,15.6359,14.3233,37.4668,24.1904,40.2523,24.581,38.5228,37.0389,24.7263,31.7391,18.404,30.8926,22.5797,17.8843,31.8837,19.1911,48.0293,42.009,44.583,36.2869,23.8213,42.167,20.4282,29.8065,23.4496,19.421,19.8432,21.7526,38.1144,30.7052,77.0409,48.3162,32.2485,34.8373,29.2974,34.9322,135.9369,50.4432,42.5479,69.2135,62.4277,37.0642,47.34
12.25,28.0687,132.1796,33.0589,16.9792,12.0368,19.1675,17.9428,21.7175,24.2967,36.2733,45.0415,36.0356,23.6078,24.0463,17.5924,23.7915,15.7884,18.3237,24.9655,106.9725,16.2793,20.4831,27.9186,48.3834,27.3316,19.4708,31.6774,186.5164,11,26.2098,29.4898,19.8067,36.5,27.332,21.9942,47.3128,44.1328,21.4794,16.6258,18.6315,14.4835,17.6757,11.884,14.1832,17.5875,22.9445,39.7146,43.6134,37.3906,17.4797,13.8265,31.2141,12.5893,17.3642,16.0115,39.1264,23.4096,40.012,21.1995,37.3256,31.2789,23.9708,28.4449,18.6577,33.6162,22.2466,16.6081,30.0113,20.1066,48.9294,45.8932,43.3376,37.5072,23.4,42.1824,18.5611,27.3479,21.5727,17.6254,21.3591,20.8823,39.9285,27.7172,79.7848,49.5091,32.9178,34.6911,28.7329,34.4655,134.8693,47.1267,43.2585,70.7383,65.0791,39.7999,47.7323
12.5,30.2704,141.1756,35.4803,18.2613,16.0854,24.963,27.7601,31.7805,32.7368,46.6154,52.7695,40.6634,30.3692,25.423,23.4045,27.109,19.2817,26.2483,30.7212,114.9492,18.7715,27.5509,36.3892,54.8396,25.5422,22.6966,35.1792,195.9964,13.2718,34.2325,34.3866,22.7216,41.973,32.1197,23.5894,48.4063,48.0043,22.2435,16.02,17.8413,20.5836,22.8051,17.9808,19.5448,23.2323,26.2868,44.8212,47.5199,40.114,17.5412,17.4024,32.6152,13.4776,14.553,14.1351,39.0679,28.0036,48.2178,30.0913,44.3646,39.5045,25.1245,33.8468,18.7878,35.598,24.7227,18.5216,33.323,20.7802,48.2392,47.0301,54.552,35.847,22.434,43.9587,24.1543,33.3582,25.5679,20.0498,22.5788,23.8816,39.8657,29.9319,84.8901,49.8697,32.8172,34.6204,30.7547,36.5507,137.1534,50.8855,45.7803,74.8974,68.9281,38.6141,54.5477
12.75,29.1782,144.1177,35.2306,20.4345,15.9142,24.3173,26.7079,28.2533,31.9797,48.9913,55.5219,44.2593,27.2201,29.4642,20.5174,28.1321,22.2552,23.9108,33.2869,117.6901,23.1416,25.8102,33.7416,57.2918,28.0244,21.1311,36.6855,198.2185,13.0444,30.8858,35.8108,22.6305,43.935,35.6509,28.9137,55.6539,52.5893,23.6087,17.8882,18.8638,21.8478,22.8858,17.2689,17.7596,22.56,31.0704,49.7221,51.4499,39.8952,19.0738,17.5087,34.2403,14.8124,19.9686,16.9958,44.7621,28.8537,48.303,30.6432,45.9981,39.2729,29.8929,35.5419,20.4947,36.8687,27.2028,21.1947,37.0051,25.6266,51.6913,53.5962,55.3858,41.1596,25.407,50.89,25.7003,34.3047,28.7795,22.82,27.1488,25.4833,43.2471,33.616,91.1257,54.6855,37.2964,38.4439,33.5716,38.9417,141.0696,51.5732,50.0644,80.2762,74.3788,44.5234,55.1455
13,27.0052,143.7819,35.0566,19.0315,14.1455,21.0161,28.4119,31.6777,37.7695,52.5152,57.846,47.7418,23.2543,25.9201,19.8816,27.5962,22.06,26.6996,33.5784,120.1749,21.2767,31.1114,39.0438,64.0288,23.6515,20.506,39.2613,203.4221,14.7834,33.7564,38.0811,23.0631,47.2758,37.4708,28.3107,57.7163,48.0766,18.7645,13.4298,13.9465,25.6106,21.8181,18.7506,21.6621,26.2059,31.4781,52.9703,55.6768,40.0267,18.5658,14.9012,31.1469,14.9075,17.5334,13.6105,44.0386,30.7761,53.2307,33.2775,52.3061,39.428,27.2467,37.4357,17.0374,37.1708,27.1502,18.5192,37.6097,24.7322,48.4119,53.3881,63.6824,36.935,19.8685,53.1569,26.15,35.3976,25.3529,20.5127,26.0832,24.9844,41.6096,31.9552,96,51.0226,32.7386,35.3302,31.021,34.7044,140.7203,52.4049,51.9978,83.5666,75.2649,44.0065,60.6745
13.25,26.5639,148.5405,34.5962,20.4,16.0537,21.409,26.212,30.1388,33.5936,50.4755,55.8925,43.7381,24.8863,30.1139,20.8203,27.5808,21.3553,27.0466,35.3559,123.6296,22.2778,29.0145,37.6433,61.4175,24.0324,21.1632,41.1258,205.8081,12.5152,33.9609,37.3521,22.7347,45.0582,34.8164,25.7549,55.9456,51.9868,22.9351,13.4781,15.4597,22.3232,21.8747,16.6079,20.2334,22.3867,29.3236,53.0267,52.5796,39.1328,15.7119,16.2132,34.2071,13.8714,14.6018,15.1591,45.0976,28.2143,51.5445,29.7589,47.6735,39.7746,29.3465,33.7843,18.641,39.6455,25.6751,18.7086,37.2505,21.389,50.4514,56.2244,57.8148,37.8738,21.9196,51.352,24.7787,33.1046,24.6603,19.3053,25.9666,23.4287,47.0601,32.3616,98.27,52.2575,33.1781,36.4957,28.651,36.4601,140.9702,50.5865,52.5182,83.3633,77.5633,42.2339,58.003
13.5,31.9024,157.993,42.935,24.4638,19.8136,29.2726,38.987,40.1553,44.4713,60.8424,63.7253,50.3244,34.3078,35.8552,25.5639,33.6645,30.6505,34.4065,45.818,134.894,27.8286,35.3899,47.9088,68.7907,27.6067,30.3452,49.1766,216.1669,19.6088,40.7701,45.7594,27.7818,54.7511,40.4541,34.0464,64.4698,61.8547,24.0899,17.8159,20.5479,31.0916,29.6417,24.8158,26.0187,28.9569,35.2067,61.7005,61.1391,47.4155,18.9795,20.0652,32.8438,17.6186,20.4793,17.8761,52.6567,34.5589,61.431,38.4174,57.3151,47.544,35.5298,43.9426,21.2889,46.6875,30.9884,22.4134,45.636,26.5231,53.8246,59.8996,65.3829,42.8069,24.9851,53.0165,31.5598,41.6659,29.7809,27.4595,29.2254,29.8889,52.2416,38.5022,104.6777,57.1358,36.1127,35.4086,34.0717,42.5019,144.0704,56.5922,60.5265,91.4787,84.8872,46.8765,65.144
13.75,27.1402,153.0077,40.4016,18.4772,11.875,21.6917,25.3293,27.9771,34.1916,51.226,52.2329,37.4064,26.642,33.7183,20.2565,26.2835,24.223,27.561,40.5888,129.9155,22.2717,22.7571,35.629,54.1821,24.8647,21.2301,42.3924,211.7129,11.5975,33.604,37.0715,20.9261,48.9696,33.3892,25.2158,51.8964,60.9006,21.3415,14.4772,17.6169,20.8844,18.7418,13.9454,14.679,17.7284,27.0177,53.5387,45.8925,41.776,15.455,15.086,34.6275,15.0245,16.7857,15.5057,50.7459,26.2473,52.197,26.9382,42.4782,37.8111,28.139,37.4704,18.7659,42.3164,28.5095,17.0556,36.8117,21.7288,49.412,55.831,51.3463,41.0966,22.5375,52.5004,19.8776,35.579,23.8386,18.9155,23.3627,21.5327,48.4678,30.8302,98.9383,51.7902,32.9055,34.2771,29.4321,39.9259,140.4435,50.2634,50.9358,86.8206,82.4694,39.6337,52.8307
14,31.6024,161.2607,44.5767,24.7609,19.5492,27.5455,35.8898,39.5671,45.1873,63.2931,63.5867,49.8201,28.4568,37.5055,24.2311,32.2551,31.0958,36.1631,48.7972,138.0015,28.9526,35.2981,45.9581,69.4231,25.9172,25.3828,52.2725,220.9598,17.2026,39.7095,47.555,28.4293,55.8793,43.839,33.327,63.2799,64.5903,23.775,17.6059,20.0902,29.0107,27.4932,23.4214,24.6557,27.5422,35.986,59.6712,58.3892,47.8398,19.5767,18.7578,33.8307,17.5203,20.3614,18.3186,57.2867,34.39,62.7835,39.3092,55.1266,43.9927,34.2693,41.7884,19.7099,46.897,32.2843,22.4411,45.9676,25.5395,53.2191,64.3602,66.4784,45.8543,26.0451,59.2855,29.0087,42.4837,30.765,23.6495,31.0705,28.9236,52.3535,38.3388,109.7961,58.2368,35.329,38.4553,34.5131,40.6214,145.0445,54.8775,62.5435,96.1874,88.0957,45.4599,63.0353
14.25,30.3559,167.6116,49.2908,27.5022,23.2782,30.9845,39.7697,42.3707,50.1245,69.4814,68.5538,52.3747,31.4373,40.6846,28.2265,36.644,33.9645,41.224,56.7873,145.6043,32.363,39.2808,52.9541,74.0918,28.1851,30.1618,57.4521,226.4124,21.0197,44.1194,51.941,29.6415,61.1582,50.1488,35.6984,67.9697,69.7159,25.231,20.1512,20.8933,33.6636,28.2933,25.0854,27.8022,33.2581,38.0442,68.8939,61.7237,50.5586,20.6058,22.2411,35.9088,19.5724,21.5925,20.8091,62.328,38.4275,67.9062,41.3259,60.9127,49.8287,36.4646,46.8743,22.0791,50.6426,37.3952,27.5359,49.4552,29.3639,55.2053,67.2686,70.3034,48.0969,29.4266,63.3178,34.1468,45.3741,33.682,29.1751,33.104,35.9919,54.9888,39.9979,117.6419,60.226,40.0486,38.4065,35.6555,45.0427,150.7577,57.6391,66.5022,99.1925,93.4951,50.4697,70.61
14.5,34.7219,166.8578,49.8014,25.1404,18.6726,30.0869,37.4557,44.8197,47.3654,66.0674,67.3593,45.3517,32.3785,38.9312,29.0143,33.7218,30.9039,42.4284,56.3266,145.5804,30.3835,33.616,49.0078,68.5174,27.6195,25.649,56.9286,225.0463,18.7919,42.3773,51.1359,26.3657,61.2636,44.1923,32.9081,61.5419,70.172,26.5714,17.9441,21.6809,30.3795,28.2529,22.0546,24.2863,27.8032,31.4143,65.3729,55.2119,49.384,19.2435,19.9316,34.5896,20.1085,19.9046,19.6318,59.1968,32.551,66.4125,33.7993,53.3068,48.1551,37.091,46.6052,22.3816,54.4556,34.1211,24.9022,47.1167,27.4483,49.9425,64.294,63.4492,48.0409,25.9286,58.6476,30.1052,44.5546,30.1292,23.6893,27.8656,29.818,54.3851,35.1006,116.0957,59.5752,35.8757,36.6975,33.6196,45.0623,144.414,57.7773,61.4479,97.2663,91.1738,45.9996,62.56
14.75,27.6724,165.144,42.2107,19.1717,11.6512,22.5946,20.454,29.5633,34.1121,53.8273,53.7498,32.2012,24.0084,36.8027,24.4101,23.8348,21.7493,32.2131,49.6297,140.4676,24.0001,17.7596,36.3506,54.7625,26.7176,19.7843,50.8442,218.5267,11,32.7503,40.8837,18.6455,52.7048,34.6078,24.9209,50.5588,72.3636,23.4311,14.875,17.2933,18.3068,18.6672,13.6221,12.7379,16.9361,21.5481,54.8209,43.9507,45.1467,14.1764,14.5572,33.2786,13.9275,14.3577,14.2503,58.7481,21.8751,55.4747,22.8427,36.72,36.7823,29.1957,37.137,14.641,48.2506,28.5943,20.1301,40.1565,16.7244,47.4352,60.1856,47.7466,41.7647,23.1855,52.7716,19.6201,35.1983,25.8596,14.2763,19.2895,21.8349,49.2756,28.5245,108.6126,56.0499,34.197,33.1386,28.3271,39.3825,142.8336,48.8518,53.945,91.858,85.3141,36.1755,48.4409
15,33.2659,172.8746,51.1697,25.2287,16.1596,30.1476,33.4755,41.7905,46.6122,65.34,62.7963,40.7679,30.9493,41.9986,30.327,30.9983,28.4541,40.5364,60.5197,149.4951,29.8749,30.5424,48.0166,64.2957,26.5847,23.4301,59.1815,228.4087,14.8963,42.9997,48.9525,25.6577,59.0135,41.0868,30.5559,58.4451,77.1759,25.7102,16.9507,18.5288,30.225,27.1381,23.7627,21.8025,24.2904,29.0794,64.2487,50.5957,48.9725,16.1743,17.2053,31.8411,18.439,16.6338,19.9034,61.6823,29.347,67.0284,33.1059,46.8239,46.1103,34.0509,46.8716,17.9734,54.5046,31.7223,23.6744,46.4392,22.3222,48.5967,64.8334,58.8086,47.1365,26.7116,58.198,29.508,42.5191,31.3264,21.1369,25.6365,30.776,55.5869,34.6428,120.1234,56.92,35.8638,32.7273,30.9681,44.2597,146.4591,56.8509,61.9558,99.4117,94.3899,42.0304,57.7829
15.25,27.9679,175.3249,51.0266,26.3076,20.0185,28.369,36,42.3631,50.0884,69.9661,70.5149,49.9267,29.2379,42.9675,29.6171,31.152,32.4716,44.7785,65.2279,152.8246,32.9238,35.5985,54.7526,74.9076,24.3155,21.4447,64.3506,231.0997,15.8619,41.2866,54.2233,24.4963,64.8602,49.5482,33.3794,68.4894,79.0797,25.3029,15.8582,17.6133,34.2951,25.5674,24.5343,23.5013,29.8391,35.3372,71.1162,59.8896,50.6482,19.5627,17.6446,33.3817,17.3944,18.4766,18.4925,67.9634,31.9131,71.8792,38.3683,55.3256,47.5205,34.9132,51.1734,19.4103,56.9464,35.4393,24.0934,52.2589,25.8021,52.8527,71.5705,67.268,49.6229,26.236,64.7513,29.5667,47.3928,30.6842,24.907,28.7895,32.1301,61.073,40.4715,127.7562,60.4304,35.4605,36.9831,31.2726,45.016,147.3682,56.4682,68.3715,105.0036,96.7469,46.3049,66.2327
15.5,29.3369,177.6501,53.8766,24.8452,20.7491,29.1957,33.09,41.8579,48.4184,72.0166,68.4052,46.6324,27.0212,44.9744,30.6956,30.7137,32.3336,45.4006,66.4297,154.5082,33.3861,33.6708,49.8402,72.5932,26.5069,24.16,65.1467,229.0048,14.0016,40.9285,53.9311,25.9352,67.1071,49.4663,33.3746,66.9054,81.7117,27.485,19.9405,21.0951,31.3397,24.1276,22.5611,24.1844,26.4887,33.8036,71.9312,57.9672,51.9547,19.8116,20.7468,36.0183,21.0179,21.1323,20.4316,72.6227,31.7626,69.2196,34.9755,51.4208,46.0751,38.9262,50.3864,21.3354,60.245,36.9957,26.704,53.0369,26.8676,55.058,75.7685,63.455,52.8314,30.1839,66.6086,29.6622,47.3123,35.2466,24.317,29.9661,34.7195,62.1888,37.4979,129.3596,61.3326,40.7194,39.5917,31.7152,48.0849,150.8827,55.9551,69.0721,102.2595,98.7866,48.1985,62.7042
15.75,28.5657,179.1743,55.3842,26.6435,20.4223,30.1546,38.9447,48.1646,53.5526,75.4465,72.7453,47.3742,30.7357,44.388,32.0304,31.2506,35.1237,48.7596,72.2235,157.9802,34.3231,36.9335,57.2091,76.6742,25.7688,27.3199,68.0271,233.1405,16.6771,44.7174,57.6167,26.3232,70.6843,50.7724,35.3078,67.5588,85.7325,23.979,13.9358,18.1541,35.6267,27.8078,24.6265,26.5411,31.2674,35.3777,75.0485,61.2926,49.9786,20.6976,19.3984,34.465,19.8845,17.5798,20.1462,70.5806,33.1999,75.2406,36.7374,57.6259,49.3869,36.0233,54.0637,19.9968,59.4572,38.1863,26.7419,52.5226,26.2183,52.6381,74.0135,67.4046,48.1742,25.2454,65.8054,30.5808,51.2099,33.2658,25.0358,29.3903,36.0063,63.4327,39.5489,134.7458,59.1637,34.4854,36.9418,31.2867,45.5567,149.5584,56.969,70.292,106.6494,99.9221,48.3496,66.0348
16,32.2717,185.0209,58.2701,30.5281,22.1251,33.0115,40.4012,49.2585,52.9199,78.9092,73.7604,48.9729,31.6248,49.2748,38.4723,33.0836,38.5478,51.3475,76.7141,163.0828,36.3771,38.0677,56.5032,77.0213,26.4464,27.462,72.9946,237.1224,17.1946,45.9781,60.0498,29.8758,74.8498,52.3162,37.0517,69.0703,89.352,28.0909,17.8546,21.6505,36.109,30.4352,26.0781,26.5629,30.6589,37.66,79.5503,60.2651,55.4377,19.7299,21.0371,37.3817,20.056,21.6506,22.9983,77.6774,36.3626,76.0544,39.8809,57.8853,51.3982,41.135,55.7944,21.5414,63.7318,41.0437,27.9279,56.2478,26.7517,53.5799,81.096,68.8018,51.8052,29.4463,67.8866,32.3417,53.7748,37.9366,28.9175,33.041,37.9212,66.5288,40.3636,138.7902,63.556,38.6987,39.5799,32.6509,49.2862,152.9422,58.3181,72.291,106.8643,101.8928,50.1983,66.5238
16.25,26.6549,182.2247,52.8907,22.9903,16.2445,24.125,29.9866,39.9051,44.3538,71.7378,69.1465,40.146,22.4951,43.4239,30.5027,24.8931,29.3017,44.4511,70.0517,157.1058,30.2187,28.1162,50.7619,70.122,22.6598,21.8374,66.5013,230.7763,11,38.9283,54.4965,22.2581,69.9539,46.3049,29.2968,62.9602,89.0699,24.9229,15.7689,16.7248,29.2477,21.4212,16.8854,16.2359,21.7331,27.4815,72.3479,52.5284,49.189,17.1714,17.0449,32.4538,15.4662,15.6194,17.0976,73.9751,29.1997,69.9658,31.0418,47.0622,41.4336,33.6088,49.6558,16.2765,60.8436,34.1751,25.1842,50.3407,20.5137,49.4197,75.9497,59.5539,46.1463,23.8558,66.0048,23.8537,46.4551,32.1682,17.9889,25.4851,31.3995,62.7305,33.8381,135.5614,58.8373,33.0701,33.7893,25.0475,43.9199,146.9503,52.0326,69.4727,102.8161,96.7199,43.1696,56.6046
16.5,35.7753,192.1167,65.4228,34.8135,30.2301,37.2974,46.1713,57.9941,63.9575,91.823,84.5411,60.609,36.0397,56.1517,43.3541,40.0164,46.063,62.6071,89.9145,172.7789,45.6576,50.4982,71.3335,90.007,29.7146,32.3513,84.2508,243.8,25.2366,52.9129,70.2804,34.7777,87.1453,64.8629,48.016,82.5567,96.7684,31.9386,21.3281,21.5705,46.0818,36.8933,35.3147,35.0489,41.8464,48.9227,90.8934,72.2796,60.7725,26.6737,25.0234,42.3642,25.5999,28.227,27.0537,88.3253,46.0555,86.4968,47.5272,69.4556,55.7781,47.14,65.6311,27.367,72.8332,48.8073,33.2868,66.7801,35.7692,61.087,92.9833,79.9382,59.8807,34.0173,81.205,43.0139,61.674,45.2106,33.5167,40.8877,46.3851,77.168,50.5098,152.6417,69.5394,44.6744,44.4065,40.5619,56.7764,159.1426,65.5027,87.2073,115.9364,111.3286,60.919,77.9573
16.75,29.6527,190.6937,61.1601,30.9842,23.3257,32.6739,39.2851,51.7985,57.7739,85.1165,78.0515,50.0973,29.7915,52.0552,38.6574,32.1103,38.9184,57.1829,83.7808,167.6453,38.5604,38.5289,62.973,80.1096,28.2515,26.6348,77.7541,239.2673,17.1586,47.818,65.733,28.6428,81.5465,55.689,39.4943,71.0453,98.5176,27.6186,18.2325,20.685,37.5757,29.025,25.1745,27.0847,33.1515,37.9754,86.0983,63.1912,56.0497,21.3308,21.8797,36.1498,20.4901,22.2085,23.1822,85.6618,36.4469,81.9399,39.4123,55.6901,50.5459,42.6926,57.5814,23.1579,69.0345,43.0724,30.7831,60.7501,29.5609,56.0157,85.936,68.2743,54.1281,28.0847,74.7352,34.569,55.4639,40.9529,26.7814,34.3392,39.5535,71.0544,41.866,147.5873,63.0118,37.1042,39.3323,31.4706,51.7095,153.5336,59.1832,82.1859,112.1398,105.2435,52.0761,64.9947
17,26.091,193.8768,62.3925,29.4814,22.1763,31.1124,37.2637,51.6893,55.5164,85.4423,78.1791,49.9472,27.076,52.039,38.0751,30.0764,39.2013,55.454,85.1962,170.0862,38.0092,39.464,61.199,78.3348,24.7778,25.3463,78.536,241.6574,14.6819,44.0243,64.3764,27.4301,84.1347,57.3456,37.1672,72.9366,99.6414,24.3984,16.9432,17.5346,34.5611,28.3974,24.3246,23.7901,30.7685,38.9044,86.4757,62.1842,54.0588,20.2181,18.8676,35.4108,19.312,20.3699,20.8555,88.8785,36.964,83.4336,37.0179,55.7463,47.6761,38.9696,59.5094,20.2295,69.9536,43.1285,29.9055,59.551,26.3596,52.4939,86.6921,69.0402,54.5504,29.3408,76.8077,33.2844,54.564,38.0298,25.4521,29.7688,38.964,73.9285,41.5046,150.7717,62.2204,37.5192,42.1422,31.9598,51.3244,153.3325,55.5365,81.0053,111.253,106.3782,50.3147,64.9601
17.25,31.4584,194.0629,64.2147,31.8075,20.095,31.5328,37.1552,54.516,55.9246,84.7998,76.9051,40.6749,31.7416,56.3738,42.6376,29.7966,38.278,59.0875,84.7283,169.5772,37.7185,34.3047,61.2399,71.8828,28.9764,24.8304,81.0046,240.6746,12.7005,44.0444,66.2334,28.3075,84.585,54.6826,35.5121,64.2843,103.5015,29.8882,19.0555,21.3466,33.6999,28.3711,22.4529,21.9103,25.1325,30.6456,84.5652,54.1663,56.2366,19.93,20.5929,35.8363,21.8103,19.9226,22.4813,89.8274,33.9115,81.3943,34.5056,48.1961,51.2803,42.376,59.9721,20.9048,73.0665,41.2786,29.6324,57.916,25.5247,49.5233,87.6379,62.4082,55.1533,27.1549,72.7734,31.1756,55.6328,38.0527,23.9719,27.285,37.3291,70.1916,37.1446,149.9345,63.5062,35.7682,35.805,30.5707,51.3918,153.4727,57.4708,77.0246,110.4499,103.7063,45.3562,57.4818
17.5,29.5726,194.7834,68.2181,30.9669,22.8543,30.5151,42.6529,55.1082,58.8527,88.7315,81.4589,48.8669,30.2695,56.5085,43.2724,33.6095,39.7511,61.4002,89.9567,172.9872,39.4233,40.9304,65.996,80.7424,26.657,26.8245,84.3815,242.4653,15.9904,48.1382,71.0092,28.32,88.3837,58.2353,39.1998,72.6748,106.7018,27.8854,17.8055,20.242,36.6194,30.6466,25.5349,24.2258,32.3766,38.2941,90.7383,63.2358,56.2952,20.5602,20.3489,34.9537,21.0921,19.3148,21.674,90.8034,36.5528,84.8959,38.2738,54.9132,50.5598,41.4506,62.3317,19.7008,75.149,44.34,31.735,61.3397,27.5815,52.9843,90.6551,71.0172,54.064,28.1831,77.6019,36.077,57.9279,43.4238,24.9425,29.5798,36.9661,75.8275,41.7131,155.5135,64.1977,37.6737,38.1212,30.8411,50.9977,155.0865,58.6573,83.0582,112.6231,107.5985,47.7928,64.5577
